OBJECTID;NAME;ITEM_NUMBER;TYPE_STATION;CLASS_STATION;TYPE_DISTRIBUTIE;YEAR_OF_CONSTRUCTION;EIGENAAR;STATUS_KAST;POSITIONDETERMINATION;ROAD;HOUSE_NUMBER;ADDRESS;LEVERANCIER;DATE_MODIFIED;BEHEERDER_OMS;FABRIKAAT;NAAM;NADERE_ADRES_AAND;POSTCODE;TOEGANGS_AANDUIDING_TEKST;WOONPLAATS;X;Y;LONG;LAT
60205;F117;F117;Kast;OV Kast;;2015-03-05;Gemeente Den Haag;In bedrijf;;WAALSDORPERWEG;209;;;2016-10-14;Gemeente Den Haag;;;Openbare weg;2597HV;to;;81787.4506999999;457908.30539999896;4.318563759715067;52.10456538992979
706;L350;L350;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;ZOETERMEERSE RYWG;;;Onbekend;2017-03-13;Gemeente Den Haag;Onbekend;;Onbekend;2491AR;;S GRAVENHAGE;87418.449000001;453586.919;4.401600167304251;52.06644568455373
72688;L246;L246;Kast;OV Kast;;1999-01-01;Gemeente Den Haag;In bedrijf;;Smientstraat;33;;;2017-03-10;Gemeente Den Haag;;;;2492PB;;'S-GRAVENHAGE;88257.7230000012;453573.35200000205;4.413841013443104;52.066425509786136
83886;D271;D271;Kast;OV Kast;;2017-07-14;Gemeente Den Haag;In bedrijf;;ABRIKOZENPLN;;;;2017-11-27;Gemeente Den Haag;;;Openbare weg;2564PE;;S GRAVENHAGE;77566.1270000003;453504.0429;4.257958608717933;52.06441137141069
85165;H124;H124;Kast;OV Kast;;2017-07-14;Gemeente Den Haag;In bedrijf;;MARKELOSTR<LOEVESTEINLN;;;;2017-12-01;Gemeente Den Haag;;;Naast;2533AG;;S GRAVENHAGE;78793.0843000002;452441.761300001;4.276085531609023;52.05503510886452
19245;H114;;Station;;;;Gemeente Den Haag;In bedrijf;;;;;;2018-02-07;Gemeente Den Haag;;;;;;;79649.752700001;452214.319200002;4.28862394735712;52.053108295647164
86765;Z332;Z332;Kast;OV Kast;;2017-12-01;Gemeente Den Haag;In bedrijf;;NOORDSTRAAT;119;;;2018-02-22;Gemeente Den Haag;;;Voor;2513SZ;;S GRAVENHAGE;80375.8071999997;454934.063299999;4.298613290556612;52.0776481822059
89325;D278;D278;Kast;OV Kast;;;Gemeente Den Haag;In bedrijf;;UITGEEESTSTRAAT;;;;2018-05-01;Gemeente Den Haag;;;Openbare weg;2547;;S GRAVENHAGE;77906.27849999821;453084.283500001;4.2630130047656065;52.0606865767809
129;E114;E114;Station;Station 10/0,4 kV/OV;Niet van toepassing;1993-07-01;Stedin;In bedrijf;;OUDEMANSSTR;;;Inpandig;2012-01-25;Stedin;Inpandig;LAAKKD;Openbare weg;2522SB;10;S GRAVENHAGE;82118.1620000005;453356.3365;4.324362751598231;52.06370152130733
128;E124;E124;Station;Station 10/0,4 kV/OV;Onbekend;1973-07-01;Stedin;In bedrijf;;A PIERSONLN;45;;Onbekend;2012-01-25;Stedin;Onbekend;ISINGSTR;Openbare weg;2522ME;10;S GRAVENHAGE;82033.90249999991;453096.374499999;4.323189739543249;52.061354202341775
238;Z242;Z242;Station;Station 10/0,4 kV/OV;Niet van toepassing;1966-07-01;Stedin;In bedrijf;;J VD HAAGENSTR;27;;Inpandig;2012-01-25;Stedin;Inpandig;;Openbare weg;2525TP;10;S GRAVENHAGE;80872.98200000079;453346.425999999;4.306209429177227;52.063447250708364
858;Z130;Z130;Kast;Onbekend;Onbekend;;Stedin;In bedrijf;;HARDERWYKSTR;47;;Onbekend;2012-01-25;Stedin;Onbekend;;Achter;2573ZB;;S GRAVENHAGE;79297.8594999984;453579.829;4.283191717213653;52.06533178391913
856;Z135;Z135;Kast;Onbekend;Onbekend;;Stedin;In bedrijf;;VOORTHUIZENSTR;211;;Onbekend;2012-01-25;Stedin;Onbekend;;Achter;2573AH;;S GRAVENHAGE;79121.7875000015;453685.100499999;4.280601011492894;52.06625373863837
373;D123;D123;Station;Station 10/0,4 kV/OV;Zelfbouw;1934-07-01;Stedin;In bedrijf;;LAURIERSTR;126;;ENECO;2012-01-25;Stedin;ENECO;NAAST 126;Openbare weg;2563SK;10;S GRAVENHAGE;78510.6429999992;454105.006000001;4.271595652398274;52.06994324462638
370;D316;D316;Station;Station 10/0,4 kV/OV;Zelfbouw;1933-07-01;Stedin;In bedrijf;;SOESTDIJKSEKADE;;;ENECO;2012-01-25;Stedin;ENECO;;Openbare weg;2547;10;S GRAVENHAGE;78409.02400000021;453711.125;4.270202163893024;52.066389524491626
952;Z141;Z141;Kast;Onbekend;Onbekend;;Stedin;In bedrijf;;SPAKENBURGSESTR;7;;Onbekend;2012-01-25;Stedin;Onbekend;;Achter;2574JR;;S GRAVENHAGE;78594.993999999;453702.096000001;4.272915875611248;52.06633406483096
90925;A142;A142;Kast;OV Kast;;;Gemeente Den Haag;In bedrijf;;SCHEVENINGSEWG;;;;2018-05-30;Gemeente Den Haag;;;Achter;2517;;S GRAVENHAGE;79766.9787999988;456676.3237;4.289349185968619;52.093222963304086
93502;H313;H313;Kast;OV Kast;;2015-11-30;Gemeente Den Haag;In bedrijf;;SCHOONHETENSTR;4;;;2018-09-03;Gemeente Den Haag;;;Openbare weg;;;;80793.5282999985;452148.13080000103;4.305311291124429;52.052667812164735
93165;H311;H311;Kast;OV Kast;;2015-11-30;Gemeente Den Haag;In bedrijf;;RIJNAUWENSTRAAT;105;;;2018-09-03;Gemeente Den Haag;;;Openbare weg;2532VC;;S GRAVENHAGE;80073.3049999997;451322.6987;4.294993610504284;52.04515294718907
93501;H310;H310;Kast;OV Kast;;2015-11-30;Gemeente Den Haag;In bedrijf;;VLEDDERSTR;10;;;2018-09-03;Gemeente Den Haag;;;Openbare weg;2545RN;;S GRAVENHAGE;78686.43479999901;451787.455800001;4.274676976755163;52.049140383056425
93504;H314;H314;Kast;OV Kast;;2015-11-30;Gemeente Den Haag;In bedrijf;;ZIJPENDALSTR;171;;;2018-09-03;Gemeente Den Haag;;;Openbare weg;2531GV;;S GRAVENHAGE;80816.2919999994;451745.96599999804;4.305730431222326;52.04905669319898
93806;H307;H307;Kast;OV Kast;;2015-11-30;Gemeente Den Haag;In bedrijf;;DALFSENSTR;35;;;2018-09-04;Gemeente Den Haag;;;Openbare weg;2541VR;;S GRAVENHAGE;78759.09079999849;452258.10530000203;4.275630972575074;52.05337997121742
95405;Y281;Y281;Kast;OV Kast;;2018-09-24;Gemeente Den Haag;In bedrijf;;L v DELFVLIET;;;;2018-10-02;Gemeente Den Haag;;;;;;S GRAVENHAGE;83925.5161999986;450926.59849999804;4.351220798479198;52.04210056558928
941;D324;D324;Kast;OV Kast;Onbekend;2018-06-07;Gemeente Den Haag;In bedrijf;;BERLAGELN;176;;Onbekend;2018-10-03;Gemeente Den Haag;Onbekend;;Achter;2552ZG;;S GRAVENHAGE;77321.9279999994;452937.84450000204;4.254526826422209;52.059288964524065
95725;Z170;Z170;Kast;OV Kast;;2016-10-01;Gemeente Den Haag;In bedrijf;;BAUTERSEMSTR;30;;;2018-10-03;Gemeente Den Haag;;;Openbare weg;2518PC;;S GRAVENHAGE;80052.4930000007;454624.760600001;4.293965655322898;52.07482490462736
45485;A113;A113;Kast;OV Kast;Onbekend;2013-10-25;Gemeente Den Haag;In bedrijf;Onbekend;ZEESLUISWEG 2E ZSLUISDWWG;8;;Kunststof;2018-10-11;Gemeente Den Haag;;;Voor;2583DW;;;78224.1688000001;457246.5777;4.2667110442889475;52.09813578021766
96365;D099;D099;Kast;OV Kast;;2017-11-15;Gemeente Den Haag;In bedrijf;;WESTKAPELLENLN;;;;2018-11-14;Gemeente Den Haag;;;Openbare weg;2554AW;;S GRAVENHAGE;75132.60390000051;453784.2623;4.2224110679582445;52.06658409091501
97325;H309;H309;Kast;OV Kast;;2018-06-22;Gemeente Den Haag;In bedrijf;;HENGELOLN;110;;;2018-11-22;Gemeente Den Haag;;;Openbare weg;2545JR;;S GRAVENHAGE;78885.4079999998;452047.10269999906;4.277519320111999;52.05150111608611
988;D151;D151;Kast;Onbekend;Onbekend;2018-02-22;Gemeente Den Haag;In bedrijf;;A NOORDEWIERSTR;132;;Onbekend;2018-11-22;Gemeente Den Haag;Onbekend;;Achter;2551GB;;S GRAVENHAGE;75912.6435000002;452983.386500001;4.23397049790532;52.0594988667968
437;A231;A231;Station;Klantstation 10 kV;Zelfbouw;1960-07-01;Stedin;In bedrijf;;KORTRYKSESTR;;;ENECO;2012-01-25;Stedin;ENECO;;Openbare weg;2587VN;10;S GRAVENHAGE;80218.3585000001;458569.284499999;4.295519515398715;52.11029556725521
288;Z127;Z127;Station;Station 10/0,4 kV;C;2010-04-07;Stedin;In bedrijf;;COLENSOSTR;4;;van Alphen;2012-01-25;Stedin;van Alphen;SPORTSHAL;Nabij;2572NR;20;S GRAVENHAGE;80051.6229999997;453153.001499999;4.294276082011986;52.061598488657346
867;Z121;Z121;Kast;Onbekend;Onbekend;;Stedin;In bedrijf;;SPIONKOPSTR;13;;Onbekend;2012-01-25;Stedin;Onbekend;;Achter;2572NK;;S GRAVENHAGE;80123.2974999994;453088.283;4.295335276449517;52.0610265715111
286;Z158;Z158;Station;Station 10/0,4 kV/OV;Onbekend;1964-07-01;Stedin;In bedrijf;;MARKTWG;155;;Onbekend;2012-01-25;Stedin;Onbekend;;Openbare weg;2525JE;20;S GRAVENHAGE;80373.3075000011;453041.5185;4.298990564155795;52.060640041720845
946;D118;D118;Kast;Onbekend;Onbekend;;Stedin;In bedrijf;;LN V EIK EN DUIN;90;;Onbekend;2012-01-25;Stedin;Onbekend;;Achter;2564GT;;S GRAVENHAGE;77999.9259999991;454027.77499999804;4.264165561069182;52.06917843565936
465;D162;D162;Station;Station 10 kV;Zelfbouw;1966-07-01;Stedin;In bedrijf;;BOSBESSTR;;;ENECO;2012-01-25;Stedin;ENECO;;Terrein;2564PA;10;S GRAVENHAGE;77773.7969999984;453590.92799999897;4.260966919540855;52.06522116540594
378;H1004 Station;H1004;Station;Station 10/0,4 kV/OV;Zelfbouw;1967-07-01;Stedin;In bedrijf;;WERKHOVENSTR;56;;ENECO;2015-12-17;Stedin;ENECO;;Openbare weg;2546VH;20;S GRAVENHAGE;78682.48999999839;452934.444499999;4.274363247919161;52.05944748231903
44542;H272;H 272;Kast;OV Kast;Kast;2009-05-06;Gemeente Den Haag;In bedrijf;Vermoedelijke ligging;Fraeylemastraat;3;;Kunststof;2015-12-04;Gemeente Den Haag;;;Naast;;;;80401.3625000007;451559.506299999;4.299723204388037;52.047325330446206
5176;Y524;;Station;;;;Gemeente Den Haag;In bedrijf;;;;;;2015-12-04;Gemeente Den Haag;;;;;;;86226.1979999989;450081.614999998;4.384920534205959;52.034796914715244
729;E298 Station;E298;Kast;Onbekend;Onbekend;;Stedin;In bedrijf;;RYSW LANDINGSLN;151;;Onbekend;2015-12-17;Stedin;Onbekend;;Binnen straal van 10 m;2497CJ;;S GRAVENHAGE;84718.6770000011;450191.089000002;4.3629313325167915;52.03559171745595
5170;Y366;;Station;;;;Gemeente Den Haag;In bedrijf;;;;;;2015-12-04;Gemeente Den Haag;;;;;;;86221.4580000006;452055.82;4.3844542271046265;52.05253845365859
5171;Y351;;Station;;;;Gemeente Den Haag;In bedrijf;;;;;;2015-12-04;Gemeente Den Haag;;;;;;;86080.057;451781.776000001;4.382448266770119;52.050058065104096
607;D645 Station;D645;Station;Station 10/0,4 kV/OV;Niet van toepassing;1969-07-01;Onbekend;In bedrijf;;LISZTSTR;272/304;;Inpandig;2015-12-17;Stedin;Inpandig;FLAT;Openbare weg;2551TM;20;S GRAVENHAGE;76253.7404999994;452475.73600000096;4.239060367922295;52.05498539454703
726;E299 Station;E299;Kast;Onbekend;Onbekend;;Stedin;In bedrijf;;A FOKKERSNGL;35;;Onbekend;2015-12-17;Stedin;Onbekend;;Binnen straal van 20 m;2497BK;naast no. 35;S GRAVENHAGE;84546.870000001;450352.309999999;4.360394604096144;52.037018794842
713;E300 Station;E300;Kast;Onbekend;Onbekend;;Stedin;In bedrijf;;RYSW LANDINGSLN;239;;Onbekend;2015-12-17;Stedin;Onbekend;;Binnen straal van 10 m;2497CL;;S GRAVENHAGE;84969.9210000001;450446.3215;4.366540104221195;52.03791726688682
698;E220 Station;E220;Kast;Onbekend;Onbekend;;Stedin;In bedrijf;;MOEZEL;23;;Onbekend;2015-12-17;Stedin;Onbekend;;Binnen straal van 40 m;2491CV;moezel/tiber;S GRAVENHAGE;86585.0080000013;453236.113499999;4.389517383500838;52.06319070872709
692;E221 Station;E221;Kast;Onbekend;Onbekend;;Stedin;In bedrijf;;TIBER;100;;Onbekend;2015-12-17;Stedin;Onbekend;;Binnen straal van 40 m;2491DK;tiber/weser;S GRAVENHAGE;86530.5040000007;453146.078000002;4.388740727789701;52.06237483041798
171;E406 Station;E406;Station;Station 10/0,4 kV/OV;Niet van toepassing;1993-07-01;Onbekend;In bedrijf;;LEDEGANCKPLN;;;Inpandig;2015-12-17;Stedin;Inpandig;JEROENCOMPLEX;Openbare weg;2524CR;10;S GRAVENHAGE;81592.1169999987;452182.776999999;4.316944903128624;52.053085528326996
953;1702 Station;155;Kast;Onbekend;Onbekend;;Stedin;In bedrijf;;SOESTDYKSEKD;274;;Onbekend;2015-12-17;Stedin;Onbekend;;Achter;2574BP;;S GRAVENHAGE;78613.743999999;453338.29300000105;4.2732706636223;52.063067268928776
939;D156;D156;Kast;Onbekend;Onbekend;;Stedin;In bedrijf;;VLIERBOOMSTR;603;;Onbekend;2012-01-25;Stedin;Onbekend;;Achter;2564JH;;S GRAVENHAGE;77253.5810000002;453792.54699999804;4.253335800114453;52.0669602772056
435;A235;A235;Station;Station 10/0,4 kV/OV;Zelfbouw;1960-07-01;Stedin;In bedrijf;;J MULDERWG;;;ENECO;2012-01-25;Stedin;ENECO;;Openbare weg;2597BR;10;S GRAVENHAGE;80921.8579999991;458383.522999998;4.305828039592423;52.10872082699049
850;Z329;Z329;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;GEEST;1;;Onbekend;2012-01-25;Gemeente Den Haag;Onbekend;;Achter;2513VA;;S GRAVENHAGE;80765.7085000016;454986.15650000103;4.304288718061597;52.07816873353403
724;248 Station;248;Kast;Onbekend;Onbekend;;Onbekend;In bedrijf;;PRISMA;15;;Onbekend;2015-12-17;Stedin;Onbekend;;Binnen straal van 20 m;2495AS;;S GRAVENHAGE;84755.9114999995;453128.901999999;4.362870014240902;52.06199831869732
81326;A166;A166;Kast;OV Kast;;2017-08-11;Gemeente Den Haag;In bedrijf;;J W FRISONLN;13;;;2017-10-20;Gemeente Den Haag;;;Openbare weg;2517JS;;S GRAVENHAGE;79563.4321999997;456786.568100002;4.286355018845965;52.09418599125452
731;312 Station;312;Kast;Onbekend;Onbekend;;Stedin;In bedrijf;;LN V S GRAVENMADE;2;;Onbekend;2015-12-17;Stedin;Onbekend;;Afstand tot adres > 60 m;2495AJ;ingang manege;S GRAVENHAGE;84125.3000000007;451526.34149999905;4.354008033237241;52.04751597573435
732;133 Station;133;Kast;Onbekend;Onbekend;;Stedin;In bedrijf;;WESTVLIETWG;138;;Onbekend;2015-12-17;Stedin;Onbekend;;Binnen straal van 30 m;2495AG;"voor nummer 139;cilinderslot";S GRAVENHAGE;83968.40100000051;452736.1965;4.351469616903969;52.05836871872677
157;W33 Station;W33;Station;Station 10/0,4 kV;Niet van toepassing;2000-07-01;Onbekend;In bedrijf;;BINCKHORSTLAAN;400;;Inpandig;2015-12-17;Stedin;Inpandig;HANZE GEBOUW;Terrein;2516;10;S GRAVENHAGE;83503.48499999939;453265.23600000096;4.344580849147186;52.06306332725769
156;TR87 Station;TR87;Station;Station 10/0,4 kV;Onbekend;1971-01-01;Stedin;In bedrijf;;HOEKWG;1;;Onbekend;2015-12-17;Stedin;Onbekend;;Openbare weg;2275TA;10;VOORBURG;83502.68950000031;452860.875500001;4.3446539065624705;52.0594292944526
723;224 Station;224;Kast;Onbekend;Onbekend;;Stedin;In bedrijf;;WATERPAS;99;;Onbekend;2015-12-17;Stedin;Onbekend;;Binnen straal van 60 m;2495AV;hoek waterpas;S GRAVENHAGE;84674.7664999999;452871.574499998;4.361739889136765;52.05967544890403
722;167 Station;167;Kast;Onbekend;Onbekend;;Stedin;In bedrijf;;WESTVLIETWG;85;;Onbekend;2015-12-17;Stedin;Onbekend;;Binnen straal van 10 m;2495AC;nabij nummer 85;S GRAVENHAGE;84650.77050000061;453223.511;4.3613175420575825;52.06283521939262
81005;Z440;Z440;Kast;OV Kast;;2017-07-14;Gemeente Den Haag;In bedrijf;;PIJNBOOMSTRAAT ;104;;;2017-10-19;Gemeente Den Haag;;;Openbare weg;2565ZS;10;;78496.35119999951;455310.59479999903;4.271116971080738;52.080775489172645
710;88 Station;88;Kast;Onbekend;Onbekend;;Stedin;In bedrijf;;VEENWG;124;;Onbekend;2015-12-17;Stedin;Onbekend;;Nabij;2493ZB;124;S GRAVENHAGE;87221.21799999851;452679.71900000103;4.398904238497048;52.0582686015732
81327;Z417;Z417;Kast;OV Kast;;2016-04-05;Gemeente Den Haag;In bedrijf;;LUBECKSTR;76;;;2017-10-20;Gemeente Den Haag;;;Openbare weg;2517ST;;S GRAVENHAGE;79026.0383000001;455828.4318;4.278727680010171;52.08550204718077
705;223 Station;223;Kast;Onbekend;Onbekend;;Stedin;In bedrijf;;DINKEL;42;;Onbekend;2015-12-17;Stedin;Onbekend;;Afstand tot adres > 60 m;2491CG;donau/taag;S GRAVENHAGE;86367.1680000015;453564.1545;4.386275179633867;52.06611185235249
81325;A116;A116;Kast;;;2017-08-11;Gemeente Den Haag;In bedrijf;;Prind Mauritslaan;44;;;2017-10-20;Gemeente Den Haag;;;Openbare weg;2582LS;;S GRAVENHAGE;79007.5905000009;456850.997200001;4.278230689445721;52.09468896065047
58606;L450;L450;Kast;OV Kast;Kast;2010-01-01;Gemeente Den Haag;In bedrijf;GPS ingemeten;Pijlkruidveld;;;O&K;2017-01-13;Gemeente Den Haag;;;;;T.h.v. Noordkromp (singel);;87730.0009000003;453761.184999999;4.406108835370451;52.068049731184736
727;Y400;Y400;Kast;OV Kast;Onbekend;2006-01-31;Gemeente Den Haag;In bedrijf;;VD WOUDENDK;11;;van Alphen;2017-01-12;Gemeente Den Haag;van Alphen;;Binnen straal van 40 m;2497XP;;S GRAVENHAGE;84623.65100000051;449902.008000001;4.361606136670438;52.03298171235104
62447;L?;L?;Kast;OV Kast;Kast;;Gemeente Den Haag;In bedrijf;Vermoedelijke ligging;Veenweg;194A;;Kunststof;2017-01-13;Gemeente Den Haag;;;;;In de tuin van 194A bij erfscheiding met 194;Den Haag;87781.0395000018;453703.761399999;4.406864406301152;52.06753986168418
71101;W205;W205;Kast;OV Kast;Kast;2009-04-01;Gemeente Den Haag;In bedrijf;GPS ingemeten;Zevenwoudenlaan;42;;Kunststof;2017-02-09;Gemeente Den Haag;;;;;Nabij Onderverdeel Station H1565;;79892.5040000007;449722.695999999;4.292709994151453;52.03074962822108
69485;Y365;Y365;Kast;OV Kast;;2011-01-01;Gemeente Den Haag;In bedrijf;;KATSCHIPLAAN;172;;;2017-01-16;Gemeente Den Haag;;;Naast;2496ZN;HOEK FLUITSCHIPLAAN;'S-GRAVENHAGE;86510.68829999861;451988.515999999;4.3886839052643465;52.051969414511
215;Z286;Z286;Station;Station 10/0,4 kV;Zelfbouw;1967-07-01;Gemeente Den Haag;In bedrijf;;BINCKHORSTLAAN;100;;ENECO;2012-03-15;Gemeente Den Haag;ENECO;NS TERR. KERKHOVEN;Openbare weg;2516BE;20;S GRAVENHAGE;82895.9840000011;454193.776000001;4.335527072012018;52.07132922519641
761;R112;R112;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;HET KL LOO;164;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2592CH;;S GRAVENHAGE;84149.32149999961;456235.46599999804;4.35338080763525;52.089839327733124
767;R138;R138;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;HOFZICHTLN;32;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2594CD;;S GRAVENHAGE;84512.02400000021;457281.7005;4.358456071519265;52.09928797298721
769;R141;R141;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;BAVOYLN;16;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2594BT;;S GRAVENHAGE;84550.4420000017;457901.941;4.358888463581005;52.10486686170917
902;W112;W112;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;OOSTEINDE;86;;van Alphen;2012-03-15;Gemeente Den Haag;van Alphen;;Achter;2548AN;Station H1401;S GRAVENHAGE;79936.73149999979;449501.5825;4.293402902966369;52.0287685184656
903;W107;W107;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;BOGOTASTR;19;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Binnen straal van 20 m;2548HH;;S GRAVENHAGE;79619.68650000171;449652.375500001;4.288750595176415;52.030080656144406
907;W105;W105;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;MONTEVIDEOSTR;34;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Tegenover;2548GT;40;S GRAVENHAGE;79464.1854999997;450132.772;4.286378914337489;52.034376704498385
714;Y310;Y310;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;VUISTBYL;47;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Binnen straal van 30 m;2497DT;;S GRAVENHAGE;85049.9299999997;450668.708999999;4.367660531048088;52.0399259505929
148;E1100 Station;E1100;Station;Station 10/0,4 kV/OV;Onbekend;1935-07-01;Stedin;In bedrijf;;LINNAEUSSTR;12;;Onbekend;2015-12-09;Stedin;Onbekend;;Openbare weg;2522GR;20;S GRAVENHAGE;82461.4640999995;452810.871599998;4.329484191008224;52.05884458178128
526;D193;D;Station;Station 25/10 kV;Onbekend;1800-01-01;Stedin;In bedrijf;;TOMATENSTR;184;;Onbekend;2015-12-09;Stedin;Onbekend;TT051 APPELSTRAAT;Tegenover;2564CX;20;S GRAVENHAGE;77113.557500001;453926.278999999;4.251263546334398;52.068142406422304
419;P35 Station;P35;Station;Station 10 kV;Zelfbouw;1970-07-01;Onbekend;In bedrijf;;HEEMRAADSTR;108;;ENECO;2015-12-09;Stedin;ENECO;BUIS;Openbare weg;2586SZ;10;S GRAVENHAGE;79025.2230000012;457963.873500001;4.278239885279406;52.104692404051775
259;P67 Station;P67;Station;Station 10 kV;Onbekend;1978-07-01;Onbekend;In bedrijf;;NW PARKLN;;;Onbekend;2015-12-09;Stedin;Onbekend;RECIDENCE FLAT;Openbare weg;2597LA;10;S GRAVENHAGE;80411.9329999983;457440.261;4.298592031570371;52.10017551978991
431;P4 Station;P4;Station;Station 10/0,4 kV/OV;Zelfbouw;1959-07-01;Stedin;In bedrijf;;J MULDERWG;;;ENECO;2015-12-09;Stedin;ENECO;;Openbare weg;2597BR;10;S GRAVENHAGE;81044.7595000006;458262.979499999;4.3076479895475295;52.1076539798072
185;Y404;Y404;Station;Station 23/0,4 kV;Onbekend;2004-03-01;Gemeente Den Haag;In bedrijf;;SANDERSDIJK;1;;AKA;2012-03-15;Gemeente Den Haag;AKA;;Openbare weg;2497WX;10;S GRAVENHAGE;85052.34250000119;450039.5535;4.3678243923177815;52.03427206970118
712;Y401;Y401;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;NYKAMPVAART;2;;van Alphen;2012-03-15;Gemeente Den Haag;van Alphen;;Binnen straal van 10 m;2497XJ;;S GRAVENHAGE;84922.2380000018;450179.969;4.365899834220251;52.03551754790791
909;H251;H251;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;AMBACHTSGAARDE;162;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Inpandig;2542EJ;;S GRAVENHAGE;77978.63949999961;450220.399;4.2647134488993235;52.034959818249725
945;H255;H255;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;KERKETUINENWG;2;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2544CW;;S GRAVENHAGE;77655.7600000016;452169.526999999;4.259567713322102;52.052431057377234
1000;H253;H253;Kast;Onbekend;Onbekend;;Gemeente Den Haag;In bedrijf;;LOZERLN;453;;Onbekend;2012-03-15;Gemeente Den Haag;Onbekend;;Achter;2544LE;;S GRAVENHAGE;76642.03599999839;450738.8215;4.245118994236605;52.03943142043498
580;L100;L100;Station;Station 10/0,4 kV/OV;Niet van toepassing;1971-07-01;Gemeente Den Haag;In bedrijf;;PISUISSESTR;497;;Inpandig;2012-03-15;Gemeente Den Haag;Inpandig;FLAT;Terrein;2553BR;10;S GRAVENHAGE;75458.90399999921;452729.425000001;4.227414613242849;52.057151670976516
594;L116;L116;Station;Station 10/0,4 kV/OV;Niet van toepassing;1934-07-01;Gemeente Den Haag;In bedrijf;;OUVERTURESTRAAT;36;;Inpandig;2012-03-15;Gemeente Den Haag;Inpandig;G.W.GEMAAL;Terrein;2553;10;S GRAVENHAGE;75774.0340000019;452405.002999999;4.232083870038401;52.054281370016064
106;L208;L208;Station;Station 10/0,4 kV;Onbekend;1991-08-21;Gemeente Den Haag;In bedrijf;;TAAG;63;;AKA;2012-03-15;Gemeente Den Haag;AKA;;Openbare weg;2491CS;20;S GRAVENHAGE;86559.1939999983;453392.963500001;4.389109558149906;52.06459712422279
110;L211;L211;Station;Station 10/0,4 kV;Onbekend;1992-03-30;Gemeente Den Haag;In bedrijf;;THEEMS;13A;;AKA;2012-03-15;Gemeente Den Haag;AKA;;Openbare weg;2491BR;20;S GRAVENHAGE;86875.07600000131;453706.71999999904;4.393652895825194;52.0674557759016
61805;D402;D402;Kast;OV Kast;;2013-11-30;Gemeente Den Haag;In bedrijf;;Zuiderbrink;35;;;2016-11-01;Gemeente Den Haag;;;Naast;2553GD;Naast 35 bij voetpad naar brug.;'s-Gravenhage;75852.93710000071;452009.2392;4.233325739784922;52.05073607481238
975;D146;D146;Kast;OV Kast;Onbekend;;Gemeente Den Haag;In bedrijf;GPS ingemeten;MONSTERSEWG;65;;Onbekend;2014-10-03;Gemeente Den Haag;Onbekend;;Achter;2553RH;;S GRAVENHAGE;74261.743999999;451537.559;4.210243964258366;52.04626777806306
121;E140;E528;Station;Station 10/0,4 kV/OV;Niet van toepassing;2000-07-01;Onbekend;In bedrijf;;LULOFSSTR;;;Inpandig;2015-12-01;Stedin;Inpandig;LAAKCENTER;Openbare weg;2521AM;20;S GRAVENHAGE;81699.3564999998;453374.05950000096;4.318252493586307;52.06380554047682
26605;E106;E106;Station;;;;Gemeente Den Haag;In bedrijf;;;;;;2015-12-01;Gemeente Den Haag;;;;;;;81487.0854999982;453488.09670000203;4.315132889951603;52.06480224185042
29165;E157;E157;Kast;OV Kast;;;Gemeente Den Haag;In bedrijf;;;;;;2015-12-01;Gemeente Den Haag;;;;;;;81821.7210000008;453038.761999998;4.3201085030536;52.06080846602831
29485;E126;E126;Station;Onbekend;;;Stedin;In bedrijf;;;;;;2015-12-01;Gemeente Den Haag;;;;;;;81820.5703999996;453036.788800001;4.320092150461471;52.06079058130351
29805;E134;E134;Kast;OV Kast;;;Gemeente Den Haag;In bedrijf;;;;;;2015-12-01;Gemeente Den Haag;;;;;;;81538.4420000017;452515.835900001;4.31609085340892;52.05607154946505
160;5236 Station;5236;Station;Station 10/0,4 kV;Onbekend;1989-01-01;Stedin;In bedrijf;;VIRULYLN;52;;AKA;2015-12-17;Stedin;AKA;GAS UNIE;Terrein;2495BB;10;S GRAVENHAGE;84503.6195;452474.7425;4.359326556738721;52.05608741196448
